,index,doctor_altruism,doctor_likes_soldier,doctor_likes_actor,doctor_has_food,doctor_has_meds,soldier_altruism,soldier_likes_doctor,soldier_likes_actor,soldier_has_food,soldier_has_meds,actor_altruism,actor_likes_doctor,actor_likes_soldier,actor_has_food,actor_has_meds,food_quantity,meds_quantity,active,results,wants_meds,wants_food,attacks_doctor,attacks_soldier,attacks_actor
168,2520,-2,-2,-2,0,0,0,2,0,0,1,-2,0,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
169,2535,-2,-2,-2,0,0,0,2,0,0,1,-2,0,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
170,2550,-2,-2,-2,0,0,0,2,0,0,1,-2,0,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
171,2565,-2,-2,-2,0,0,0,2,0,0,1,-2,0,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
172,2580,-2,-2,-2,0,0,0,2,0,0,1,-2,0,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
173,2595,-2,-2,-2,0,0,0,2,0,0,1,-2,1,-2,0,1,0,0,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
174,2610,-2,-2,-2,0,0,0,2,0,0,1,-2,1,-2,1,0,0,1,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
175,2625,-2,-2,-2,0,0,0,2,0,0,1,-2,1,-2,1,1,1,0,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
176,2640,-2,-2,-2,0,0,0,2,0,0,1,-2,1,-1,0,0,1,1,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
177,2655,-2,-2,-2,0,0,0,2,0,0,1,-2,1,-1,1,0,0,0,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
178,2670,-2,-2,-2,0,0,0,2,0,0,1,-2,1,-1,1,1,0,1,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
179,2685,-2,-2,-2,0,0,0,2,0,0,1,-2,1,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
180,2700,-2,-2,-2,0,0,0,2,0,0,1,-2,1,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
181,2715,-2,-2,-2,0,0,0,2,0,0,1,-2,1,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
182,2730,-2,-2,-2,0,0,0,2,0,0,1,-2,1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
183,2745,-2,-2,-2,0,0,0,2,0,0,1,-2,1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
184,2760,-2,-2,-2,0,0,0,2,0,0,1,-2,1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
185,2775,-2,-2,-2,0,0,0,2,0,0,1,-2,1,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
186,2790,-2,-2,-2,0,0,0,2,0,0,1,-2,1,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
187,2805,-2,-2,-2,0,0,0,2,0,0,1,-2,1,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
188,2820,-2,-2,-2,0,0,0,2,0,0,1,-2,1,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
189,2835,-2,-2,-2,0,0,0,2,0,0,1,-2,2,-2,0,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
190,2850,-2,-2,-2,0,0,0,2,0,0,1,-2,2,-2,1,0,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
191,2865,-2,-2,-2,0,0,0,2,0,0,1,-2,2,-2,1,1,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
192,2880,-2,-2,-2,0,0,0,2,0,0,1,-2,2,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
193,2895,-2,-2,-2,0,0,0,2,0,0,1,-2,2,-1,1,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
194,2910,-2,-2,-2,0,0,0,2,0,0,1,-2,2,-1,1,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
195,2925,-2,-2,-2,0,0,0,2,0,0,1,-2,2,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
196,2940,-2,-2,-2,0,0,0,2,0,0,1,-2,2,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
197,2955,-2,-2,-2,0,0,0,2,0,0,1,-2,2,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
198,2970,-2,-2,-2,0,0,0,2,0,0,1,-2,2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
199,2985,-2,-2,-2,0,0,0,2,0,0,1,-2,2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
200,3000,-2,-2,-2,0,0,0,2,0,0,1,-2,2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
201,3015,-2,-2,-2,0,0,0,2,0,0,1,-2,2,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
202,3030,-2,-2,-2,0,0,0,2,0,0,1,-2,2,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
203,3045,-2,-2,-2,0,0,0,2,0,0,1,-2,2,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
204,3060,-2,-2,-2,0,0,0,2,0,0,1,-2,2,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
205,3075,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
206,3090,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,-2,1,0,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
207,3105,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,-2,1,1,1,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
208,3120,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
209,3135,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
210,3150,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,-1,1,1,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
211,3165,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
212,3180,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
213,3195,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
214,3210,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
215,3225,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
216,3240,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
217,3255,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
218,3270,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
219,3285,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
220,3300,-2,-2,-2,0,0,0,2,0,0,1,-1,-2,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
221,3315,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
222,3330,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,-2,1,0,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
223,3345,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,-2,1,1,1,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
224,3360,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
225,3375,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
226,3390,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,-1,1,1,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
227,3405,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
228,3420,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
229,3435,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
230,3450,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
231,3465,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
232,3480,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
233,3495,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
234,3510,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
235,3525,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
236,3540,-2,-2,-2,0,0,0,2,0,0,1,-1,-1,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
237,3555,-2,-2,-2,0,0,0,2,0,0,1,-1,0,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
238,3570,-2,-2,-2,0,0,0,2,0,0,1,-1,0,-2,1,0,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
239,3585,-2,-2,-2,0,0,0,2,0,0,1,-1,0,-2,1,1,1,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
240,3600,-2,-2,-2,0,0,0,2,0,0,1,-1,0,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
241,3615,-2,-2,-2,0,0,0,2,0,0,1,-1,0,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
242,3630,-2,-2,-2,0,0,0,2,0,0,1,-1,0,-1,1,1,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
243,3645,-2,-2,-2,0,0,0,2,0,0,1,-1,0,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
244,3660,-2,-2,-2,0,0,0,2,0,0,1,-1,0,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
245,3675,-2,-2,-2,0,0,0,2,0,0,1,-1,0,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
246,3690,-2,-2,-2,0,0,0,2,0,0,1,-1,0,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
247,3705,-2,-2,-2,0,0,0,2,0,0,1,-1,0,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
248,3720,-2,-2,-2,0,0,0,2,0,0,1,-1,0,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
249,3735,-2,-2,-2,0,0,0,2,0,0,1,-1,0,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
250,3750,-2,-2,-2,0,0,0,2,0,0,1,-1,0,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
251,3765,-2,-2,-2,0,0,0,2,0,0,1,-1,0,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
252,3780,-2,-2,-2,0,0,0,2,0,0,1,-1,0,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
253,3795,-2,-2,-2,0,0,0,2,0,0,1,-1,1,-2,0,1,0,0,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
254,3810,-2,-2,-2,0,0,0,2,0,0,1,-1,1,-2,1,0,0,1,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
255,3825,-2,-2,-2,0,0,0,2,0,0,1,-1,1,-2,1,1,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
256,3840,-2,-2,-2,0,0,0,2,0,0,1,-1,1,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
257,3855,-2,-2,-2,0,0,0,2,0,0,1,-1,1,-1,1,0,0,0,doctor,"prepare_meeting(actor, doctor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
258,3870,-2,-2,-2,0,0,0,2,0,0,1,-1,1,-1,1,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
259,3885,-2,-2,-2,0,0,0,2,0,0,1,-1,1,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
260,3900,-2,-2,-2,0,0,0,2,0,0,1,-1,1,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
261,3915,-2,-2,-2,0,0,0,2,0,0,1,-1,1,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
262,3930,-2,-2,-2,0,0,0,2,0,0,1,-1,1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
263,3945,-2,-2,-2,0,0,0,2,0,0,1,-1,1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
264,3960,-2,-2,-2,0,0,0,2,0,0,1,-1,1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
265,3975,-2,-2,-2,0,0,0,2,0,0,1,-1,1,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
266,3990,-2,-2,-2,0,0,0,2,0,0,1,-1,1,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
267,4005,-2,-2,-2,0,0,0,2,0,0,1,-1,1,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
268,4020,-2,-2,-2,0,0,0,2,0,0,1,-1,1,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
269,4035,-2,-2,-2,0,0,0,2,0,0,1,-1,2,-2,0,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
270,4050,-2,-2,-2,0,0,0,2,0,0,1,-1,2,-2,1,0,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
271,4065,-2,-2,-2,0,0,0,2,0,0,1,-1,2,-2,1,1,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
272,4080,-2,-2,-2,0,0,0,2,0,0,1,-1,2,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
273,4095,-2,-2,-2,0,0,0,2,0,0,1,-1,2,-1,1,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
274,4110,-2,-2,-2,0,0,0,2,0,0,1,-1,2,-1,1,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
275,4125,-2,-2,-2,0,0,0,2,0,0,1,-1,2,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
276,4140,-2,-2,-2,0,0,0,2,0,0,1,-1,2,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
277,4155,-2,-2,-2,0,0,0,2,0,0,1,-1,2,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
278,4170,-2,-2,-2,0,0,0,2,0,0,1,-1,2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
279,4185,-2,-2,-2,0,0,0,2,0,0,1,-1,2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
280,4200,-2,-2,-2,0,0,0,2,0,0,1,-1,2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
281,4215,-2,-2,-2,0,0,0,2,0,0,1,-1,2,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
282,4230,-2,-2,-2,0,0,0,2,0,0,1,-1,2,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
283,4245,-2,-2,-2,0,0,0,2,0,0,1,-1,2,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
284,4260,-2,-2,-2,0,0,0,2,0,0,1,-1,2,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
285,4275,-2,-2,-2,0,0,0,2,0,0,1,0,-2,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
286,4290,-2,-2,-2,0,0,0,2,0,0,1,0,-2,-2,1,0,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
287,4305,-2,-2,-2,0,0,0,2,0,0,1,0,-2,-2,1,1,1,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
288,4320,-2,-2,-2,0,0,0,2,0,0,1,0,-2,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
289,4335,-2,-2,-2,0,0,0,2,0,0,1,0,-2,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
290,4350,-2,-2,-2,0,0,0,2,0,0,1,0,-2,-1,1,1,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
291,4365,-2,-2,-2,0,0,0,2,0,0,1,0,-2,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
292,4380,-2,-2,-2,0,0,0,2,0,0,1,0,-2,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
293,4395,-2,-2,-2,0,0,0,2,0,0,1,0,-2,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
294,4410,-2,-2,-2,0,0,0,2,0,0,1,0,-2,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
295,4425,-2,-2,-2,0,0,0,2,0,0,1,0,-2,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
296,4440,-2,-2,-2,0,0,0,2,0,0,1,0,-2,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
297,4455,-2,-2,-2,0,0,0,2,0,0,1,0,-2,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
298,4470,-2,-2,-2,0,0,0,2,0,0,1,0,-2,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
299,4485,-2,-2,-2,0,0,0,2,0,0,1,0,-2,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
300,4500,-2,-2,-2,0,0,0,2,0,0,1,0,-2,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
301,4515,-2,-2,-2,0,0,0,2,0,0,1,0,-1,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
302,4530,-2,-2,-2,0,0,0,2,0,0,1,0,-1,-2,1,0,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
303,4545,-2,-2,-2,0,0,0,2,0,0,1,0,-1,-2,1,1,1,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
304,4560,-2,-2,-2,0,0,0,2,0,0,1,0,-1,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
305,4575,-2,-2,-2,0,0,0,2,0,0,1,0,-1,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
306,4590,-2,-2,-2,0,0,0,2,0,0,1,0,-1,-1,1,1,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
307,4605,-2,-2,-2,0,0,0,2,0,0,1,0,-1,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
308,4620,-2,-2,-2,0,0,0,2,0,0,1,0,-1,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
309,4635,-2,-2,-2,0,0,0,2,0,0,1,0,-1,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
310,4650,-2,-2,-2,0,0,0,2,0,0,1,0,-1,1,0,0,0,1,doctor,"find(doctor, meds) get_item(doctor, actor, meds)
",1.0,0.0,0,0.0,0.0
311,4665,-2,-2,-2,0,0,0,2,0,0,1,0,-1,1,0,1,1,0,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
312,4680,-2,-2,-2,0,0,0,2,0,0,1,0,-1,1,1,0,1,1,doctor,"find(doctor, food) get_item(doctor, actor, food)
",0.0,1.0,0,0.0,0.0
313,4695,-2,-2,-2,0,0,0,2,0,0,1,0,-1,2,0,0,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
314,4710,-2,-2,-2,0,0,0,2,0,0,1,0,-1,2,0,1,0,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
315,4725,-2,-2,-2,0,0,0,2,0,0,1,0,-1,2,1,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
316,4740,-2,-2,-2,0,0,0,2,0,0,1,0,-1,2,1,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
317,4755,-2,-2,-2,0,0,0,2,0,0,1,0,0,-2,0,1,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
318,4770,-2,-2,-2,0,0,0,2,0,0,1,0,0,-2,1,0,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
319,4785,-2,-2,-2,0,0,0,2,0,0,1,0,0,-2,1,1,1,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
320,4800,-2,-2,-2,0,0,0,2,0,0,1,0,0,-1,0,0,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
321,4815,-2,-2,-2,0,0,0,2,0,0,1,0,0,-1,1,0,0,0,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
322,4830,-2,-2,-2,0,0,0,2,0,0,1,0,0,-1,1,1,0,1,doctor,"prepare_meeting(doctor, actor) prepare_trap(soldier, actor, doctor) attack(doctor, actor)
",0.0,0.0,0,0.0,1.0
323,4845,-2,-2,-2,0,0,0,2,0,0,1,0,0,0,0,0,1,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
324,4860,-2,-2,-2,0,0,0,2,0,0,1,0,0,0,0,1,1,1,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
325,4875,-2,-2,-2,0,0,0,2,0,0,1,0,0,0,1,1,0,0,doctor,"Time limit reached.
",0.0,0.0,0,0.0,0.0
