index,Unnamed: 0,char_acting_altruism,char_acting_ambition,char_acting_fighting_ability,char_acting_safety,char_acting_food,char_acting_satisfaction,char_acting_likes_char1,char_acting_likes_char2,char1_altruism,char1_ambition,char1_fighting_ability,char1_safety,char1_food,char1_satisfaction,char1_likes_char_acting,char1_likes_char2,char2_altruism,char2_ambition,char2_fighting_ability,char2_safety,char2_food,char2_satisfaction,char2_likes_char_acting,char2_likes_char1,ghost_relations,overall_food,overall_coins,results,helps_all,helps_ego,survives
155,155,-1,-1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,-1,-1,2,0,-1,-1,0,1,0,1,"survive(char_acting)
",0,0,1
156,156,-1,1,0,2,0,-1,0,0,1,1,0,-1,0,0,1,0,1,-1,0,0,0,0,-1,0,1,0,0,"No solution exists.
",0,0,0
157,157,-1,0,0,1,0,-1,-1,0,-1,-1,0,1,0,-1,-1,1,-1,1,1,1,0,1,1,1,0,1,1,"survive(char_acting)
",0,0,1
158,158,0,0,0,1,0,0,-1,0,0,-1,-1,1,0,0,1,1,0,0,-1,1,0,1,0,1,1,0,1,"survive(char_acting)
",0,0,1
159,159,0,1,-1,-1,0,-1,1,1,-1,0,-1,-1,0,1,-1,0,-1,1,1,0,0,-1,1,0,0,1,0,"help_everyone(char_acting)
",1,0,0
160,160,-1,-1,-1,2,0,-1,0,1,1,1,1,1,0,1,0,1,0,0,-1,2,0,1,-1,1,0,1,0,"survive(char_acting)
",0,0,1
161,161,1,0,-1,0,0,-1,1,0,1,1,-1,-1,0,-1,1,1,-1,1,1,1,0,0,1,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
162,162,-1,0,1,-1,0,0,-1,0,0,1,1,2,0,0,-1,0,1,-1,-1,2,0,-1,0,0,0,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
163,163,0,1,-1,-1,0,0,0,1,1,0,-1,2,0,1,0,1,-1,-1,1,0,0,-1,1,0,0,1,1,"help_everyone(char_acting)
",1,0,0
164,164,1,-1,0,-1,0,0,1,1,1,-1,1,1,0,0,0,1,-1,1,1,1,0,1,-1,0,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
165,165,0,0,0,1,0,0,0,1,-1,0,-1,2,0,1,1,1,1,-1,-1,2,0,-1,0,1,1,1,1,"survive(char_acting)
",0,0,1
166,166,0,-1,0,-1,0,-1,-1,1,0,1,-1,1,0,0,1,1,-1,1,-1,2,0,1,0,0,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
167,167,1,0,1,-1,0,1,-1,1,1,1,1,-1,0,-1,-1,0,0,-1,1,-1,0,1,-1,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
168,168,-1,0,1,2,0,-1,1,0,1,1,0,0,0,1,0,1,-1,0,1,-1,0,0,-1,1,0,0,1,"survive(char_acting)
",0,0,1
169,169,0,-1,1,1,0,1,-1,0,1,0,-1,1,0,1,1,1,1,1,-1,1,0,0,0,1,0,0,0,"survive(char_acting)
",0,0,1
170,170,1,0,-1,0,0,0,0,1,-1,0,1,0,0,-1,-1,1,-1,0,-1,0,0,-1,0,1,0,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
171,171,0,0,-1,2,0,-1,-1,1,0,0,1,-1,0,-1,0,1,0,1,1,-1,0,-1,-1,1,1,1,1,"survive(char_acting)
",0,0,1
172,172,-1,1,1,0,0,1,-1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,-1,1,1,0,0,"No solution exists.
",0,0,0
173,173,1,0,1,0,0,-1,0,0,0,0,0,1,0,0,-1,1,-1,0,-1,-1,0,1,-1,1,1,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
174,174,0,0,1,-1,0,1,0,1,-1,1,0,0,0,0,0,1,0,1,-1,1,0,0,1,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
175,175,0,0,-1,0,0,1,-1,0,-1,1,-1,0,0,-1,-1,1,1,1,0,0,0,1,0,1,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
176,176,-1,-1,0,1,0,0,0,0,-1,0,1,1,0,0,0,0,1,0,0,-1,0,0,0,0,1,0,1,"survive(char_acting)
",0,0,1
177,177,-1,1,0,0,0,-1,-1,0,0,0,-1,2,0,0,0,0,1,-1,0,2,0,0,-1,0,1,1,1,"No solution exists.
",0,0,0
178,178,0,-1,1,0,0,-1,-1,0,1,1,0,1,0,0,-1,1,0,1,0,0,0,-1,-1,1,0,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
179,179,0,-1,-1,2,0,-1,-1,0,1,0,1,0,0,-1,-1,0,0,-1,-1,1,0,1,-1,0,1,1,1,"survive(char_acting)
",0,0,1
180,180,-1,1,0,2,0,-1,0,0,1,1,1,2,0,-1,1,0,-1,-1,0,1,0,1,1,0,0,1,0,"No solution exists.
",0,0,0
181,181,0,0,0,2,0,-1,0,0,-1,-1,0,1,0,1,0,0,1,-1,0,-1,0,0,0,0,1,1,1,"survive(char_acting)
",0,0,1
182,182,0,0,-1,0,0,1,-1,0,0,-1,1,0,0,-1,1,1,-1,1,-1,1,0,0,0,0,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
183,183,1,-1,0,1,0,0,0,0,1,-1,1,2,0,0,-1,1,0,-1,1,2,0,-1,0,1,0,1,1,"survive(char_acting)
",0,0,1
184,184,0,-1,0,1,0,0,0,1,1,0,0,-1,0,1,1,0,0,0,-1,1,0,-1,-1,1,1,0,0,"survive(char_acting)
",0,0,1
185,185,-1,0,-1,0,0,1,0,0,1,1,-1,1,0,0,1,0,1,0,0,1,0,1,-1,0,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
186,186,1,1,0,1,0,0,1,1,0,0,-1,2,0,1,1,1,1,-1,1,-1,0,1,0,0,0,0,1,"Time limit reached.
",0,0,0
187,187,1,1,1,0,0,-1,1,0,1,0,1,0,0,0,1,0,0,1,-1,1,0,-1,-1,1,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
188,188,0,0,0,0,0,0,-1,0,-1,1,1,2,0,-1,0,0,0,1,0,1,0,1,0,0,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
189,189,-1,0,1,-1,0,0,1,1,-1,-1,1,-1,0,0,1,0,0,1,1,-1,0,1,0,0,0,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
190,190,-1,1,1,0,0,0,1,1,0,-1,1,-1,0,-1,-1,1,0,-1,0,0,0,-1,-1,1,1,1,0,"No solution exists.
",0,0,0
191,191,0,-1,1,-1,0,-1,0,1,1,-1,0,0,0,1,1,1,1,1,-1,1,0,0,-1,0,0,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
192,192,0,0,-1,2,0,1,1,0,0,1,1,0,0,0,-1,1,1,-1,1,0,0,0,0,0,0,1,0,"survive(char_acting)
",0,0,1
193,193,-1,1,-1,1,0,-1,1,0,1,1,0,-1,0,-1,0,0,-1,0,1,0,0,-1,-1,0,0,1,0,"No solution exists.
",0,0,0
194,194,0,0,-1,1,0,-1,-1,1,-1,0,-1,2,0,1,1,1,1,0,-1,-1,0,0,1,0,1,1,0,"survive(char_acting)
",0,0,1
195,195,-1,1,1,2,0,1,0,0,-1,0,1,-1,0,0,0,0,-1,0,0,2,0,0,0,0,1,1,1,"No solution exists.
",0,0,0
196,196,0,0,0,0,0,1,1,1,-1,1,0,2,0,1,1,0,0,-1,0,0,0,1,0,1,0,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
197,197,0,0,1,1,0,1,-1,1,1,0,-1,1,0,0,1,1,0,0,-1,1,0,1,-1,1,1,1,1,"survive(char_acting)
",0,0,1
198,198,-1,1,0,2,0,0,1,0,0,1,-1,2,0,1,0,0,-1,0,-1,-1,0,1,1,1,0,0,0,"No solution exists.
",0,0,0
199,199,0,0,-1,2,0,1,0,0,0,0,0,0,0,-1,1,0,-1,-1,-1,1,0,1,-1,0,0,1,1,"survive(char_acting)
",0,0,1
200,200,1,0,0,2,0,-1,-1,1,-1,-1,0,2,0,0,0,1,1,1,0,1,0,-1,0,1,0,0,1,"survive(char_acting)
",0,0,1
201,201,0,0,0,1,0,-1,0,0,-1,1,1,-1,0,0,0,1,1,-1,1,2,0,-1,0,1,1,1,0,"survive(char_acting)
",0,0,1
202,202,0,0,0,2,0,0,1,0,0,1,0,1,0,0,-1,1,0,1,0,-1,0,0,1,0,0,1,0,"survive(char_acting)
",0,0,1
203,203,0,1,0,0,0,1,1,0,1,0,1,2,0,-1,-1,0,-1,1,-1,0,0,0,-1,1,1,1,1,"help_everyone(char_acting)
",1,0,0
204,204,1,1,-1,0,0,-1,-1,0,1,-1,1,1,0,-1,1,1,1,1,0,2,0,1,-1,1,0,1,0,"help_everyone(char_acting)
",1,0,0
205,205,1,0,0,-1,0,0,1,0,1,-1,0,0,0,0,0,1,1,0,0,-1,0,0,-1,0,0,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
206,206,-1,1,0,0,0,-1,1,1,0,0,1,2,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,"No solution exists.
",0,0,0
207,207,1,0,1,2,0,-1,-1,1,-1,-1,1,0,0,-1,0,1,0,-1,1,0,0,1,1,1,1,1,1,"survive(char_acting)
",0,0,1
208,208,0,-1,0,2,0,1,1,1,1,0,-1,2,0,0,-1,1,-1,0,1,2,0,1,-1,0,1,1,0,"survive(char_acting)
",0,0,1
209,209,1,0,-1,2,0,0,-1,1,1,-1,1,2,0,0,1,1,0,0,1,0,0,0,-1,1,0,0,0,"survive(char_acting)
",0,0,1
210,210,1,-1,0,0,0,-1,0,1,-1,-1,1,0,0,-1,1,0,-1,0,0,1,0,-1,0,1,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
211,211,1,-1,-1,-1,0,0,1,0,1,-1,1,-1,0,1,-1,0,-1,1,-1,0,0,0,1,0,1,0,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
212,212,1,-1,-1,2,0,0,1,1,0,-1,0,-1,0,1,-1,0,-1,-1,1,-1,0,-1,1,0,1,1,1,"survive(char_acting)
",0,0,1
213,213,-1,1,1,0,0,0,1,0,0,0,-1,-1,0,1,0,0,-1,1,1,-1,0,-1,1,0,0,0,1,"No solution exists.
",0,0,0
214,214,0,-1,1,2,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,0,1,-1,0,1,1,0,"survive(char_acting)
",0,0,1
215,215,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,0,1,0,-1,-1,0,1,0,-1,1,0,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
216,216,-1,0,-1,1,0,1,-1,1,1,0,-1,1,0,1,-1,1,1,0,1,0,0,0,-1,1,1,1,0,"survive(char_acting)
",0,0,1
217,217,0,0,-1,2,0,1,1,0,0,1,-1,1,0,0,1,0,1,1,1,2,0,1,1,0,0,1,0,"survive(char_acting)
",0,0,1
218,218,1,-1,1,-1,0,-1,0,1,1,-1,1,-1,0,1,0,1,0,-1,0,2,0,1,-1,1,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
219,219,-1,1,1,-1,0,-1,0,1,1,0,0,1,0,1,0,1,-1,1,0,0,0,1,1,1,0,1,1,"No solution exists.
",0,0,0
220,220,-1,-1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,-1,-1,1,0,0,0,0,0,0,1,1,"survive(char_acting)
",0,0,1
221,221,1,1,1,2,0,1,1,0,0,0,0,0,0,0,-1,1,-1,0,1,-1,0,0,0,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
222,222,-1,-1,1,2,0,1,-1,1,1,1,0,-1,0,-1,-1,1,0,1,-1,1,0,-1,-1,0,0,0,0,"survive(char_acting)
",0,0,1
223,223,0,0,0,1,0,0,-1,1,1,0,1,-1,0,0,-1,1,0,-1,-1,2,0,-1,1,0,1,0,1,"survive(char_acting)
",0,0,1
224,224,-1,0,1,2,0,0,0,0,0,0,1,-1,0,0,0,1,-1,-1,0,0,0,1,1,0,1,1,1,"survive(char_acting)
",0,0,1
225,225,0,-1,-1,1,0,-1,1,0,-1,1,-1,0,0,-1,1,0,1,1,0,-1,0,0,1,1,1,0,0,"survive(char_acting)
",0,0,1
226,226,-1,1,-1,1,0,1,-1,0,-1,1,1,2,0,0,0,1,1,0,1,-1,0,1,-1,1,1,1,0,"No solution exists.
",0,0,0
227,227,-1,-1,1,2,0,-1,0,1,0,0,-1,-1,0,0,0,1,1,0,1,-1,0,1,1,1,1,1,1,"survive(char_acting)
",0,0,1
228,228,1,1,1,0,0,0,0,0,-1,0,1,1,0,-1,1,1,1,-1,1,1,0,-1,-1,1,0,1,1,"help_everyone(char_acting)
",1,0,0
229,229,-1,-1,-1,2,0,1,0,1,1,1,-1,2,0,-1,1,1,-1,0,-1,2,0,1,-1,0,1,0,0,"survive(char_acting)
",0,0,1
230,230,1,0,-1,0,0,-1,0,0,-1,-1,1,1,0,-1,-1,1,0,-1,1,2,0,0,0,1,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
231,231,0,0,-1,0,0,0,0,0,1,-1,-1,-1,0,0,1,1,0,1,-1,-1,0,0,-1,1,0,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
232,232,-1,0,1,0,0,1,-1,1,-1,0,0,-1,0,-1,0,1,1,1,0,1,0,-1,1,1,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
233,233,0,0,-1,1,0,-1,-1,1,0,1,0,1,0,-1,-1,1,0,-1,-1,1,0,-1,0,0,1,1,0,"survive(char_acting)
",0,0,1
234,234,0,1,1,-1,0,1,1,0,1,1,-1,-1,0,-1,-1,1,0,-1,0,1,0,0,1,0,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
235,235,1,1,1,-1,0,0,1,0,0,0,0,-1,0,-1,1,0,0,-1,0,1,0,1,1,1,1,1,1,"help_everyone(char_acting)
",1,0,0
236,236,0,-1,-1,2,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,2,0,0,1,1,0,0,0,"survive(char_acting)
",0,0,1
237,237,1,0,0,1,0,1,0,1,-1,-1,0,2,0,0,1,1,1,-1,0,1,0,-1,1,1,1,1,0,"survive(char_acting)
",0,0,1
238,238,0,-1,0,1,0,-1,-1,0,-1,0,-1,1,0,-1,-1,1,-1,1,0,0,0,-1,-1,1,0,1,0,"survive(char_acting)
",0,0,1
239,239,0,-1,1,0,0,0,-1,0,0,-1,-1,0,0,0,1,1,0,1,-1,-1,0,1,0,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
240,240,-1,0,-1,2,0,1,1,0,0,0,-1,2,0,0,1,0,1,1,1,-1,0,0,-1,0,0,1,1,"survive(char_acting)
",0,0,1
241,241,0,1,1,-1,0,-1,-1,0,-1,-1,0,2,0,-1,-1,1,0,-1,0,-1,0,-1,1,1,0,0,0,"fight_monster(char_acting) help_everyone(char_acting)
",1,0,0
242,242,-1,0,-1,1,0,1,-1,0,0,-1,-1,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,"survive(char_acting)
",0,0,1
243,243,-1,-1,1,2,0,0,0,1,1,-1,1,0,0,-1,1,1,1,0,0,1,0,0,-1,1,0,0,0,"survive(char_acting)
",0,0,1
244,244,-1,0,1,2,0,0,0,0,0,-1,0,1,0,-1,1,0,1,-1,-1,1,0,-1,-1,0,0,0,0,"survive(char_acting)
",0,0,1
245,245,1,0,-1,2,0,-1,-1,0,0,1,0,0,0,-1,1,1,0,0,-1,-1,0,-1,1,0,1,0,1,"survive(char_acting)
",0,0,1
246,246,0,1,1,1,0,1,0,1,-1,0,-1,2,0,1,0,1,1,0,-1,1,0,-1,1,1,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
247,247,1,1,0,1,0,0,-1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,"help_everyone(char_acting)
",1,0,0
248,248,0,1,0,1,0,-1,1,1,1,0,1,0,0,1,1,1,-1,-1,-1,0,0,-1,0,0,1,1,1,"help_everyone(char_acting)
",1,0,0
249,249,-1,1,1,2,0,-1,0,0,0,0,-1,2,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,"No solution exists.
",0,0,0
250,250,0,-1,-1,2,0,0,0,1,-1,1,-1,2,0,-1,1,1,-1,1,-1,1,0,-1,-1,0,0,0,0,"survive(char_acting)
",0,0,1
251,251,1,1,-1,2,0,0,0,1,0,-1,1,2,0,1,-1,0,0,1,0,2,0,-1,0,1,0,1,0,"help_everyone(char_acting)
",1,0,0
252,252,1,1,-1,-1,0,-1,1,1,-1,-1,0,-1,0,-1,1,1,0,0,1,2,0,0,-1,0,1,1,1,"help_everyone(char_acting)
",1,0,0
253,253,1,1,-1,-1,0,-1,1,0,-1,0,1,0,0,-1,-1,1,1,-1,-1,-1,0,-1,0,1,0,0,0,"Time limit reached.
",0,0,0
254,254,0,-1,-1,-1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,-1,-1,0,0,1,1,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
255,255,-1,-1,-1,-1,0,1,-1,1,-1,0,1,-1,0,-1,1,0,0,0,0,2,0,-1,-1,1,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
256,256,-1,-1,-1,0,0,1,1,0,-1,-1,0,-1,0,-1,0,1,-1,-1,1,2,0,0,-1,0,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
257,257,0,1,0,2,0,-1,1,0,-1,0,0,2,0,1,-1,1,0,-1,0,1,0,0,0,1,1,0,0,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
258,258,-1,-1,0,1,0,-1,-1,1,0,0,1,1,0,0,-1,0,0,1,-1,2,0,1,-1,1,0,1,1,"survive(char_acting)
",0,0,1
259,259,-1,1,-1,0,0,-1,1,0,1,0,0,1,0,0,1,0,-1,-1,1,2,0,1,1,1,0,1,1,"No solution exists.
",0,0,0
260,260,1,0,-1,-1,0,-1,1,0,1,0,-1,2,0,0,0,0,1,1,-1,1,0,-1,1,0,1,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
261,261,-1,-1,-1,1,0,-1,-1,1,1,-1,-1,2,0,0,0,1,1,-1,-1,-1,0,0,-1,0,1,0,1,"survive(char_acting)
",0,0,1
262,262,0,0,0,-1,0,1,0,0,1,-1,1,2,0,0,-1,0,1,1,0,-1,0,0,0,0,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
263,263,-1,0,-1,2,0,-1,0,1,-1,-1,-1,0,0,-1,-1,0,1,0,-1,0,0,-1,-1,1,1,0,0,"survive(char_acting)
",0,0,1
264,264,0,1,0,-1,0,0,0,1,-1,-1,1,1,0,1,-1,0,-1,-1,0,2,0,1,0,0,0,0,0,"Time limit reached.
",0,0,0
265,265,1,0,0,-1,0,-1,0,0,0,1,1,-1,0,0,0,0,1,1,-1,2,0,1,-1,0,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
266,266,0,0,0,1,0,-1,0,0,0,-1,-1,2,0,0,1,0,-1,-1,1,2,0,1,0,1,1,0,1,"survive(char_acting)
",0,0,1
267,267,1,-1,0,2,0,0,0,1,1,-1,0,1,0,1,-1,1,-1,1,-1,2,0,1,1,1,1,1,1,"survive(char_acting)
",0,0,1
268,268,-1,0,1,0,0,1,1,1,0,-1,1,0,0,-1,-1,1,1,-1,1,-1,0,0,0,0,1,0,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
269,269,-1,0,1,1,0,1,1,1,1,1,1,0,0,0,-1,0,1,1,0,0,0,1,-1,0,1,1,1,"survive(char_acting)
",0,0,1
270,270,1,-1,1,-1,0,0,0,1,-1,-1,1,2,0,1,1,0,0,-1,0,2,0,-1,1,0,0,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
271,271,-1,1,0,1,0,-1,0,0,-1,1,-1,-1,0,-1,1,0,0,0,0,-1,0,0,-1,1,1,0,0,"No solution exists.
",0,0,0
272,272,0,-1,1,2,0,1,1,0,1,0,0,1,0,1,-1,1,1,1,-1,2,0,-1,1,1,0,0,1,"survive(char_acting)
",0,0,1
273,273,1,-1,0,-1,0,1,0,0,0,-1,-1,0,0,0,-1,1,-1,-1,-1,0,0,1,1,0,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
274,274,1,-1,0,1,0,0,-1,0,0,1,1,2,0,1,1,0,-1,-1,-1,1,0,-1,-1,0,0,0,0,"survive(char_acting)
",0,0,1
275,275,0,-1,0,0,0,-1,0,1,0,0,-1,2,0,-1,0,0,0,1,1,-1,0,-1,-1,1,0,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
276,276,-1,1,1,1,0,1,-1,1,0,-1,0,2,0,-1,-1,1,1,-1,0,1,0,0,0,0,1,1,0,"No solution exists.
",0,0,0
277,277,-1,1,-1,-1,0,-1,1,1,0,0,1,1,0,-1,1,1,1,-1,1,0,0,1,0,0,1,0,0,"No solution exists.
",0,0,0
278,278,-1,1,1,2,0,1,0,1,0,0,1,1,0,0,-1,0,-1,0,1,2,0,0,0,0,0,1,1,"No solution exists.
",0,0,0
279,279,1,1,0,1,0,0,1,0,0,1,-1,-1,0,1,-1,1,0,0,1,0,0,1,0,0,1,0,1,"ghost_deal(char_acting) help_everyone(char_acting)
",1,0,0
280,280,0,-1,1,-1,0,1,1,0,1,-1,1,-1,0,0,0,0,0,1,1,0,0,-1,1,0,1,0,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
281,281,-1,1,0,-1,0,1,-1,0,0,0,0,-1,0,0,0,1,-1,-1,-1,2,0,0,1,1,0,0,1,"No solution exists.
",0,0,0
282,282,1,0,0,1,0,0,-1,1,1,1,-1,1,0,1,1,1,1,-1,0,-1,0,-1,-1,0,0,1,1,"survive(char_acting)
",0,0,1
283,283,-1,-1,0,1,0,-1,1,1,1,1,1,0,0,-1,-1,1,-1,-1,0,0,0,1,0,1,0,0,1,"survive(char_acting)
",0,0,1
284,284,-1,-1,-1,-1,0,1,0,1,-1,-1,-1,1,0,-1,1,0,-1,-1,-1,0,0,0,0,0,1,1,0,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
285,285,1,0,-1,0,0,1,-1,1,1,0,0,-1,0,-1,-1,0,-1,1,1,-1,0,-1,-1,0,1,1,1,"safe_alone(char_acting) survive(char_acting)
",0,0,1
286,286,0,0,1,2,0,0,0,1,1,0,0,-1,0,0,1,1,0,1,1,2,0,1,1,1,1,1,1,"survive(char_acting)
",0,0,1
287,287,0,1,0,2,0,-1,0,1,1,1,0,1,0,-1,-1,1,0,1,0,-1,0,1,1,0,1,1,1,"help_everyone(char_acting)
",1,0,0
288,288,-1,-1,1,1,0,1,-1,1,1,0,-1,1,0,1,-1,0,1,-1,0,0,0,-1,0,0,1,1,0,"survive(char_acting)
",0,0,1
289,289,0,-1,0,1,0,0,0,1,0,0,-1,1,0,0,-1,1,1,-1,0,2,0,1,1,1,1,1,0,"survive(char_acting)
",0,0,1
290,290,-1,-1,1,1,0,1,-1,1,0,1,1,0,0,-1,-1,1,0,0,0,1,0,-1,-1,0,1,1,1,"survive(char_acting)
",0,0,1
291,291,1,0,1,0,0,-1,0,1,0,1,0,-1,0,0,0,1,-1,-1,0,2,0,-1,1,0,1,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
292,292,0,0,-1,2,0,-1,0,0,0,1,1,0,0,-1,-1,1,0,0,1,0,0,0,0,0,0,0,1,"survive(char_acting)
",0,0,1
293,293,1,1,1,0,0,1,0,1,1,0,-1,2,0,-1,-1,1,-1,1,0,-1,0,-1,1,0,0,1,0,"help_everyone(char_acting)
",1,0,0
294,294,-1,0,1,2,0,1,0,0,1,-1,0,1,0,0,1,0,-1,1,-1,0,0,-1,-1,1,0,1,0,"survive(char_acting)
",0,0,1
295,295,1,1,-1,-1,0,1,-1,0,0,1,0,0,0,-1,1,1,0,0,1,1,0,-1,0,0,0,1,1,"help_everyone(char_acting)
",1,0,0
296,296,-1,1,1,2,0,1,-1,0,1,-1,0,1,0,0,1,1,1,1,0,-1,0,0,-1,1,1,1,0,"No solution exists.
",0,0,0
297,297,1,1,1,0,0,-1,0,1,-1,0,-1,-1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,"fight_monster(char_acting) help_everyone(char_acting)
",1,0,0
298,298,1,-1,-1,0,0,1,1,0,1,1,0,-1,0,1,1,0,0,1,1,2,0,-1,0,1,1,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
299,299,1,-1,-1,0,0,1,0,1,1,0,0,1,0,-1,0,0,0,0,0,-1,0,0,-1,1,0,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
300,300,0,1,1,2,0,0,-1,1,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,"help_everyone(char_acting)
",1,0,0
301,301,1,-1,1,2,0,0,-1,0,0,-1,-1,0,0,-1,0,1,1,-1,0,1,0,1,0,1,0,0,0,"survive(char_acting)
",0,0,1
302,302,0,0,1,-1,0,1,1,1,1,1,0,1,0,-1,0,1,0,1,-1,0,0,-1,-1,0,0,1,1,"safe_alone(char_acting) safe_alone(char_acting) survive(char_acting)
",0,0,1
303,303,-1,1,1,1,0,0,-1,0,1,0,1,0,0,-1,0,1,0,0,-1,1,0,0,1,0,1,1,0,"No solution exists.
",0,0,0
304,304,-1,0,0,2,0,0,-1,1,-1,1,0,1,0,0,-1,1,-1,0,0,0,0,1,0,0,1,0,0,"survive(char_acting)
",0,0,1
305,305,1,-1,1,1,0,0,0,0,1,-1,0,2,0,-1,0,1,1,-1,-1,1,0,1,-1,1,0,0,0,"survive(char_acting)
",0,0,1
306,306,-1,1,0,0,0,-1,-1,0,0,0,0,1,0,1,0,0,0,-1,0,2,0,0,-1,1,1,0,1,"No solution exists.
",0,0,0
307,307,-1,1,-1,1,0,0,-1,0,1,0,0,1,0,1,-1,1,-1,1,0,2,0,-1,0,1,1,1,0,"No solution exists.
",0,0,0
308,308,-1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,-1,2,0,0,0,1,1,0,0,"No solution exists.
",0,0,0
309,309,-1,0,1,1,0,0,-1,0,0,0,1,2,0,1,1,1,-1,-1,-1,2,0,1,1,0,0,1,0,"survive(char_acting)
",0,0,1
310,310,-1,1,1,1,0,-1,0,1,-1,-1,0,0,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,"No solution exists.
",0,0,0
311,311,1,-1,1,0,0,0,-1,1,1,0,-1,1,0,-1,-1,0,0,1,1,1,0,1,1,0,1,1,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
312,312,0,-1,-1,0,0,-1,-1,0,0,0,1,2,0,-1,1,1,0,1,-1,-1,0,1,-1,1,0,0,0,"safe_alone(char_acting) survive(char_acting)
",0,0,1
313,313,-1,0,0,1,0,0,-1,0,1,0,-1,2,0,1,-1,0,-1,1,-1,1,0,1,-1,1,0,0,0,"survive(char_acting)
",0,0,1
314,314,0,1,-1,1,0,-1,0,0,1,0,-1,0,0,-1,0,1,-1,-1,1,1,0,1,1,0,1,1,1,"help_everyone(char_acting)
",1,0,0
