world_state,pirates_relation,pirates_power,pirates_treasure,pirates_knows_location_treasure,char1_power,char1_injured,char1_state,char1_at,char1_treasure,char1_altruism,char1_ambition,char1_knows_location_treasure,char1_has_access_pirates,char2_power,char2_injured,char2_state,char2_at,char2_treasure,char2_altruism,char2_ambition,char2_knows_location_treasure,char2_has_access_pirates,char3_power,char3_injured,char3_state,char3_at,char3_treasure,char3_altruism,char3_ambition,char3_knows_location_treasure,char3_has_access_pirates,ship_distraction,pirate_base_distraction,treasure_place_distraction,results,time
2,1,1,2,1,0,1,2,pirate_base,3,0,1,0,1,0,0,2,ship,2,1,0,0,1,1,1,2,ship,2,1,0,0,0,1,0,1,"take_pirates_treasure(char1)
",2.876173496246338
2,1,1,2,1,1,1,0,treasure_place,1,1,0,1,1,0,1,2,pirate_base,1,1,0,1,0,0,0,0,pirate_base,3,1,0,1,0,0,1,0,"travel(char1, ship) escape_pirates_help(char1)
",3.2594516277313232
1,1,2,1,0,0,1,0,treasure_place,0,1,0,0,0,1,1,2,ship,2,1,0,1,1,0,1,2,pirate_base,1,1,0,0,0,0,0,1,"travel(char1, ship) escape_pirates_help(char1)
",2.945725202560425
0,1,2,0,1,0,1,2,pirate_base,0,0,1,0,0,1,1,2,pirate_base,2,0,1,0,1,0,0,0,ship,0,0,1,1,1,0,0,0,"take_treasure_char(char1, char2, pirate_base)
",3.653771162033081
1,0,2,1,0,1,1,2,ship,2,0,0,0,1,1,0,0,treasure_place,0,1,1,0,0,0,0,0,pirate_base,1,1,1,1,0,1,1,0,"escape(char1)
",3.193697929382324
2,0,1,1,1,1,1,2,pirate_base,1,0,1,1,1,0,0,0,pirate_base,0,0,0,0,0,1,0,0,pirate_base,2,0,0,1,0,0,0,1,"get_treasure(char1)
",3.1551671028137207
1,0,2,1,0,0,1,0,treasure_place,0,1,1,0,0,1,1,0,treasure_place,2,1,0,0,0,1,0,0,treasure_place,3,0,1,0,1,0,0,1,"travel(char1, ship) escape_pirates_help(char1)
",2.855173110961914
2,1,2,2,1,1,1,0,ship,3,0,1,0,1,0,0,2,ship,0,1,1,0,0,1,1,0,pirate_base,0,1,1,1,0,0,1,1,"escape_pirates_help(char1)
",3.299044132232666
2,0,1,0,0,0,1,0,pirate_base,0,1,1,0,0,0,1,0,pirate_base,3,0,0,0,0,0,1,2,pirate_base,0,1,0,1,1,1,0,1,"travel(char1, ship) escape(char1)
",3.251741409301758
2,1,1,2,1,0,1,0,treasure_place,2,1,1,1,0,0,0,0,ship,2,0,1,1,1,0,0,0,treasure_place,2,1,1,0,1,0,0,0,"travel(char1, ship) escape_pirates_help(char1)
",3.40604829788208
1,0,2,2,1,0,0,2,pirate_base,3,1,1,1,1,0,1,0,pirate_base,2,0,1,1,1,0,0,0,pirate_base,2,0,1,1,1,0,1,0,"take_treasure_pirates(char1)
",3.0547573566436768
0,1,2,0,0,1,0,2,treasure_place,0,1,1,0,1,1,1,0,ship,0,0,1,1,1,1,1,2,pirate_base,1,1,1,0,0,1,1,0,"Time limit reached.
",7.93200159072876
1,0,1,2,1,0,1,2,pirate_base,3,1,0,1,0,0,1,0,treasure_place,0,0,0,0,0,1,0,2,ship,1,0,0,1,1,0,0,0,"travel(char1, ship) escape_pirates_help(char1)
",3.5450785160064697
0,0,0,2,1,0,1,2,ship,3,0,1,1,1,1,1,0,pirate_base,1,0,0,1,1,1,0,2,ship,0,0,1,0,0,1,0,1,"escape(char1)
",2.6390860080718994
1,0,0,2,1,0,1,0,treasure_place,3,0,1,0,0,1,0,0,pirate_base,3,0,0,1,1,0,1,2,pirate_base,1,1,1,1,1,0,1,1,"travel(char1, ship) escape_pirates_help(char1)
",2.918693780899048
0,1,0,1,1,1,0,0,pirate_base,3,1,1,1,0,1,1,2,pirate_base,0,1,1,0,1,1,0,0,ship,2,1,0,0,1,0,0,0,"take_treasure_pirates(char1)
",3.091949939727783
2,0,1,0,0,1,1,2,ship,0,0,1,1,1,1,1,2,ship,1,0,1,0,0,0,0,2,pirate_base,1,1,1,0,1,0,0,0,"escape_pirates_help(char1)
",3.649172306060791
0,1,0,2,0,0,1,2,ship,1,1,1,0,1,0,1,0,pirate_base,2,1,0,1,0,0,1,0,ship,3,1,0,1,0,1,1,1,"escape(char1)
",4.546144008636475
2,1,1,2,0,1,1,0,treasure_place,1,0,1,0,0,1,0,2,pirate_base,3,1,1,0,0,1,1,2,pirate_base,0,1,0,0,0,0,0,1,"travel(char1, ship) escape_pirates_help(char1)
",4.148399114608765
0,1,0,2,0,1,0,2,pirate_base,3,0,0,1,0,0,1,2,treasure_place,0,1,0,0,0,0,1,2,pirate_base,1,1,1,1,0,0,1,1,"travel(char1, ship) escape_pirates_help(char1)
",4.88888144493103
0,1,0,0,1,1,1,2,treasure_place,2,1,1,1,1,1,0,2,treasure_place,2,0,0,0,1,1,1,0,ship,3,1,0,0,1,1,0,1,"travel(char1, ship) escape(char1)
",6.96733832359314
2,0,1,1,1,1,0,2,ship,2,1,1,1,1,1,1,2,treasure_place,1,0,0,1,1,1,0,2,ship,0,0,0,0,0,1,1,1,"take_pirates_treasure(char1)
",4.922817707061768
1,1,2,2,1,1,1,2,treasure_place,1,1,1,0,1,1,1,0,ship,3,1,1,0,0,1,1,2,treasure_place,2,1,1,1,0,0,1,0,"take_pirates_treasure(char1)
",5.041910409927368
2,1,2,0,1,1,1,2,ship,0,1,0,1,0,1,0,0,pirate_base,3,0,1,0,0,0,1,0,treasure_place,1,0,0,1,1,0,0,1,"escape_pirates_help(char1)
",5.38684344291687
2,1,1,1,0,0,1,2,pirate_base,0,1,1,0,0,0,0,2,treasure_place,2,1,0,1,1,1,1,0,ship,0,0,0,1,0,0,0,1,"travel(char1, ship) escape_pirates_help(char1)
",7.4802258014678955
0,0,1,2,0,0,1,0,ship,3,0,0,0,0,1,0,0,ship,1,1,0,0,1,1,0,0,treasure_place,2,0,1,1,1,1,1,0,"escape(char1)
",4.517820835113525
1,0,1,2,0,0,0,0,pirate_base,0,0,1,0,0,0,0,0,pirate_base,2,0,0,1,0,0,1,0,pirate_base,3,1,1,1,0,1,1,0,"take_treasure_pirates(char1)
",5.081862211227417
1,0,0,1,1,0,0,2,pirate_base,3,1,0,1,1,1,1,0,treasure_place,1,0,0,1,0,1,0,0,pirate_base,1,0,1,1,0,1,1,1,"travel(char1, ship) escape(char1)
",4.950743198394775
0,1,0,0,0,0,0,0,pirate_base,2,1,1,0,0,0,0,2,ship,0,1,1,1,0,0,0,2,pirate_base,0,0,0,1,0,1,1,1,"Time limit reached.
",9.515208005905151
2,0,0,2,0,1,1,0,ship,1,0,1,0,0,1,0,0,pirate_base,2,1,0,1,1,0,0,0,treasure_place,3,1,0,1,0,0,0,1,"escape_pirates_help(char1)
",4.877803325653076
0,0,2,0,0,0,0,0,pirate_base,2,1,0,0,0,0,1,2,ship,2,0,1,0,0,1,0,2,pirate_base,3,0,1,0,1,0,0,0,"travel(char1, ship) distraction(char1, ship) escape(char1)
",3.3573362827301025
2,1,2,2,1,1,0,0,treasure_place,1,1,1,0,0,0,0,0,ship,0,1,1,0,0,0,0,0,pirate_base,2,1,0,1,0,0,1,0,"get_access_pirates(char1) take_pirates_treasure(char1)
",3.5254428386688232
0,1,1,2,0,0,1,2,treasure_place,2,0,1,1,1,1,1,0,pirate_base,0,0,0,1,1,0,0,2,ship,1,1,0,1,1,0,0,1,"take_pirates_treasure(char1)
",2.6812407970428467
1,1,1,1,1,0,0,0,pirate_base,1,0,1,0,1,0,1,0,pirate_base,1,1,0,0,1,0,0,0,treasure_place,2,0,1,0,1,1,0,1,"take_pirates_treasure(char1)
",4.788187742233276
1,1,2,0,0,1,1,2,treasure_place,2,0,1,0,0,0,0,2,ship,0,1,0,0,0,0,1,2,pirate_base,2,1,0,1,1,1,0,1,"travel(char1, ship) escape(char1)
",3.030421257019043
2,0,2,0,1,1,0,0,pirate_base,1,1,0,0,0,0,0,2,pirate_base,1,1,0,1,1,0,1,2,treasure_place,2,0,1,0,0,0,0,0,"travel(char1, ship) escape_pirates_help(char1)
",3.54133677482605
2,1,0,0,1,0,1,0,ship,3,1,0,0,1,1,0,0,pirate_base,3,1,0,1,0,0,1,2,pirate_base,3,0,0,1,1,1,0,1,"escape(char1)
",3.2389981746673584
2,0,2,0,1,1,0,0,ship,2,0,1,0,0,1,0,2,pirate_base,0,0,0,1,1,1,0,2,pirate_base,1,1,0,0,1,1,0,1,"get_access_pirates(char1) travel(char1, pirate_base) take_treasure_char(char1, char3, pirate_base)
",3.87283992767334
0,1,2,0,1,1,0,0,ship,1,0,0,0,1,1,0,2,ship,2,0,0,1,0,0,0,0,ship,1,1,1,0,1,0,1,0,"distraction(char1, ship) escape(char1)
",4.4503843784332275
0,1,0,1,0,0,0,2,ship,0,1,1,0,1,1,1,0,ship,2,1,0,0,0,1,0,0,pirate_base,3,0,0,1,1,1,1,0,"take_pirates_treasure(char1)
",5.403547525405884
1,0,0,0,1,0,0,2,pirate_base,0,0,1,1,1,1,0,2,treasure_place,1,1,1,0,0,0,0,2,ship,2,1,0,1,1,0,1,0,"get_treasure(char1)
",5.86622166633606
1,1,0,2,0,1,0,2,pirate_base,3,0,0,0,1,1,0,2,pirate_base,2,1,0,0,1,0,1,0,treasure_place,3,1,1,0,1,0,1,1,"travel(char1, ship) escape_pirates_help(char1)
",5.045764446258545
0,0,1,1,1,1,0,2,pirate_base,1,1,0,1,1,1,1,2,ship,1,0,1,1,1,0,1,0,pirate_base,2,0,1,1,0,0,0,1,"travel(char1, ship) distraction(char1, ship) escape(char1)
",5.256438493728638
2,0,2,2,1,0,0,0,ship,1,1,0,1,1,1,0,2,treasure_place,3,1,1,0,1,1,0,0,pirate_base,2,1,1,1,0,0,0,1,"escape_pirates_help(char1)
",4.178028345108032
1,1,0,2,1,1,0,0,treasure_place,3,0,1,0,1,0,0,0,pirate_base,3,1,0,1,1,0,1,0,treasure_place,1,0,1,1,1,1,1,1,"take_pirates_treasure(char1)
",3.2744154930114746
0,0,0,0,1,0,1,2,pirate_base,0,0,0,1,0,0,0,2,pirate_base,1,1,0,1,0,1,1,2,treasure_place,2,1,0,1,1,0,0,1,"travel(char1, ship) escape_pirates_help(char1)
",3.059208869934082
1,0,1,2,0,1,0,0,ship,3,1,0,0,1,0,0,2,treasure_place,3,0,1,0,0,0,1,0,ship,2,1,1,1,1,1,1,1,"escape(char1)
",3.291731357574463
1,1,0,2,0,0,0,0,treasure_place,3,1,1,0,0,0,0,0,ship,1,0,0,0,1,0,1,2,pirate_base,2,1,0,0,0,0,1,1,"get_access_pirates(char1) take_pirates_treasure(char1)
",2.9932732582092285
1,1,1,0,0,0,0,2,pirate_base,1,0,0,0,0,0,0,2,treasure_place,2,1,0,0,0,0,1,2,treasure_place,3,1,0,1,1,0,0,1,"travel(char1, ship) escape_pirates_help(char1)
",2.6541898250579834
2,0,0,1,1,0,0,2,ship,0,1,0,0,0,1,1,0,pirate_base,0,1,0,1,1,1,0,0,ship,1,1,0,0,1,0,1,1,"escape_pirates_help(char1)
",2.6362876892089844
0,0,0,2,0,1,1,0,treasure_place,1,0,0,0,0,1,0,2,treasure_place,3,0,1,1,0,0,1,2,ship,2,1,0,1,1,1,0,0,"travel(char1, ship) escape(char1)
",3.628305435180664
0,1,2,2,0,0,1,2,pirate_base,0,0,0,1,1,0,1,0,ship,2,1,1,1,0,1,0,0,pirate_base,1,1,0,1,0,0,1,1,"travel(char1, ship) distraction(char1, ship) escape(char1)
",4.730740547180176
2,0,0,2,0,1,1,2,ship,2,1,0,0,0,1,0,0,ship,1,0,0,1,0,0,1,0,treasure_place,0,1,1,0,1,1,1,1,"escape(char1)
",4.173218488693237
1,0,0,0,1,1,1,0,treasure_place,1,0,1,1,0,1,0,2,treasure_place,3,1,0,1,1,0,0,0,pirate_base,1,1,0,1,1,1,1,0,"take_treasure_char(char1, char2, treasure_place)
",4.490257501602173
1,0,1,0,0,1,0,2,treasure_place,2,0,1,0,1,1,0,2,treasure_place,2,1,1,1,1,1,1,2,pirate_base,1,0,1,0,0,0,1,1,"take_treasure_char(char1, char2, treasure_place)
",5.636885643005371
0,0,1,0,0,1,1,2,ship,1,0,1,0,1,0,0,2,pirate_base,2,1,1,1,0,0,1,0,ship,1,0,0,0,1,1,0,0,"escape(char1)
",6.039056301116943
0,0,1,2,1,1,1,2,ship,0,1,0,1,1,1,0,0,ship,3,1,0,0,1,1,0,0,pirate_base,0,0,0,1,1,1,0,1,"escape(char1)
",7.247756004333496
2,0,0,0,0,1,0,2,ship,3,1,1,0,0,1,0,0,treasure_place,1,0,0,0,1,1,1,2,ship,2,1,0,0,0,0,0,1,"Time limit reached.
",11.516579151153564
1,1,1,2,1,0,1,2,ship,1,1,0,0,1,1,0,0,pirate_base,1,0,0,0,1,0,1,0,ship,2,0,0,1,1,0,1,1,"escape_pirates_help(char1)
",6.143864870071411
1,0,1,2,0,1,0,0,treasure_place,0,1,1,1,1,1,0,0,treasure_place,1,0,1,1,0,0,1,0,ship,2,1,1,0,0,1,0,0,"get_treasure(char1)
",7.40208625793457
2,0,2,0,1,1,0,0,treasure_place,3,0,0,0,1,0,1,0,ship,2,0,0,0,1,1,0,2,treasure_place,1,0,1,1,0,1,1,1,"travel(char1, ship) escape(char1)
",5.3156418800354
0,1,0,1,0,0,0,0,ship,1,0,0,0,0,0,0,2,treasure_place,0,0,1,0,0,0,0,0,treasure_place,2,0,1,1,1,0,1,0,"escape_pirates_help(char1)
",4.420181035995483
1,0,1,2,1,0,1,0,ship,1,0,1,1,1,1,1,0,pirate_base,2,0,1,0,1,0,1,0,treasure_place,3,0,1,0,0,0,1,0,"escape_pirates_help(char1)
",3.719813823699951
0,0,1,0,0,0,0,0,pirate_base,0,0,0,0,1,1,1,0,pirate_base,0,1,0,1,0,0,0,2,treasure_place,3,1,1,1,1,0,1,1,"travel(char1, ship) distraction(char1, ship) escape(char1)
",2.947006940841675
0,0,0,0,0,1,1,2,treasure_place,3,0,1,1,0,0,1,0,treasure_place,3,1,1,1,1,1,0,2,treasure_place,3,0,1,0,1,0,0,1,"take_treasure_char(char1, char3, treasure_place)
",3.427873134613037
1,0,1,0,1,0,1,0,ship,1,1,0,1,1,0,0,2,pirate_base,3,0,0,0,1,1,1,2,pirate_base,1,1,1,0,0,1,1,0,"escape(char1)
",2.5534603595733643
1,0,0,1,1,1,0,0,treasure_place,3,1,0,0,0,0,0,0,treasure_place,2,0,1,1,0,0,1,2,treasure_place,0,1,1,0,0,1,0,1,"travel(char1, ship) escape(char1)
",2.864288806915283
2,1,0,2,1,0,1,0,pirate_base,1,1,0,1,0,0,0,2,pirate_base,3,1,0,0,0,0,0,2,pirate_base,2,0,0,1,0,1,1,1,"travel(char1, ship) escape(char1)
",3.2879414558410645
1,0,1,0,1,0,1,2,pirate_base,0,1,0,0,0,1,1,2,pirate_base,1,1,1,1,1,0,1,0,ship,1,0,0,1,0,1,1,0,"travel(char1, ship) escape(char1)
",4.20103120803833
0,1,2,2,0,1,1,0,pirate_base,2,0,0,1,1,1,0,0,treasure_place,1,1,1,1,0,0,1,2,pirate_base,2,0,0,0,1,1,0,1,"travel(char1, ship) escape(char1)
",4.138277530670166
2,1,0,0,0,1,0,2,treasure_place,1,1,0,1,1,1,1,0,ship,1,1,0,0,1,0,1,0,treasure_place,0,0,0,0,1,0,0,1,"travel(char1, ship) escape_pirates_help(char1)
",3.5894129276275635
0,0,0,2,1,0,1,0,treasure_place,3,0,0,0,0,1,0,2,treasure_place,2,0,0,0,1,1,0,2,treasure_place,2,1,0,1,0,1,0,1,"travel(char1, ship) escape(char1)
",3.288801670074463
1,1,0,0,1,0,0,0,treasure_place,0,1,0,1,1,1,1,2,treasure_place,0,1,0,1,1,1,1,2,treasure_place,1,0,0,0,1,0,0,0,"travel(char1, ship) escape_pirates_help(char1)
",2.965419054031372
1,0,2,1,0,1,0,2,treasure_place,0,1,0,0,1,1,0,2,pirate_base,3,1,1,0,0,0,0,0,treasure_place,1,0,1,0,1,1,0,1,"travel(char1, ship) escape(char1)
",3.530168294906616
0,0,2,2,0,1,1,0,pirate_base,1,1,0,1,0,0,1,0,ship,0,0,0,0,1,1,1,2,ship,1,1,0,0,1,1,0,0,"travel(char1, ship) escape(char1)
",6.093635082244873
2,0,0,0,0,0,1,2,treasure_place,1,0,1,1,0,1,0,2,treasure_place,3,0,1,1,0,0,0,0,pirate_base,1,0,0,1,0,1,0,0,"take_treasure_char(char1, char2, treasure_place)
",5.499391794204712
0,1,1,1,0,0,0,0,ship,0,1,0,1,0,0,0,2,treasure_place,3,1,0,1,0,1,1,2,treasure_place,0,0,1,1,0,1,0,0,"escape(char1)
",6.2359938621521
2,0,0,1,1,0,0,2,pirate_base,0,1,1,0,1,1,0,0,treasure_place,2,1,0,0,0,1,0,0,treasure_place,0,0,0,0,1,1,1,0,"take_treasure_pirates(char1)
",5.378074407577515
1,0,1,1,1,1,1,2,treasure_place,2,1,1,1,0,0,1,2,ship,1,1,1,0,1,1,1,2,ship,1,0,1,0,1,1,0,1,"travel(char1, ship) escape(char1)
",4.270744562149048
2,1,2,0,0,1,0,2,ship,0,1,0,0,0,0,0,0,treasure_place,1,1,1,0,0,1,0,2,treasure_place,3,0,1,1,0,0,0,1,"escape_pirates_help(char1)
",3.3400211334228516
1,0,2,2,0,0,1,2,ship,2,1,1,0,1,0,0,0,treasure_place,1,1,0,1,0,1,0,2,treasure_place,1,0,0,1,0,1,0,1,"escape(char1)
",2.9457764625549316
1,1,2,1,0,0,1,2,treasure_place,2,0,0,1,0,1,0,2,pirate_base,3,0,1,1,1,1,1,0,ship,1,1,0,0,1,1,0,1,"travel(char1, ship) escape(char1)
",2.855350971221924
0,1,1,1,1,0,1,2,treasure_place,1,0,0,1,0,1,0,0,ship,3,1,1,1,1,0,1,0,treasure_place,3,0,1,0,0,1,0,0,"travel(char1, ship) escape(char1)
",2.5734686851501465
0,0,0,0,0,1,1,0,pirate_base,2,0,1,1,1,0,1,0,ship,1,0,1,1,0,0,0,2,ship,1,0,0,0,0,0,0,1,"travel(char1, ship) escape_pirates_help(char1)
",2.1036691665649414
1,0,2,0,1,1,1,2,ship,1,0,1,0,1,0,0,2,pirate_base,0,1,1,1,1,0,1,2,ship,0,0,1,0,0,0,0,1,"escape_pirates_help(char1)
",2.995048761367798
0,0,2,0,0,0,0,0,treasure_place,2,1,1,1,0,1,0,0,ship,1,1,1,1,0,0,0,2,pirate_base,3,0,0,1,1,1,1,1,"wait_for_night(char1) get_access_pirates(char1) travel(char1, pirate_base) give_pirates_treasure(char1) get_treasure(char1) take_treasure_pirates(char1)
",3.5054688453674316
1,0,2,0,1,0,0,0,ship,2,1,1,0,1,1,1,2,treasure_place,0,0,1,0,1,0,1,2,pirate_base,2,1,1,0,0,0,1,1,"Time limit reached.
",8.612215757369995
1,1,0,2,1,1,0,2,pirate_base,0,0,0,1,1,0,1,2,ship,0,0,0,1,1,1,1,0,ship,2,1,0,0,1,1,0,1,"travel(char1, ship) escape(char1)
",2.9016613960266113
0,0,1,0,1,1,1,0,ship,1,0,0,1,1,1,1,0,pirate_base,0,0,1,1,1,1,1,2,pirate_base,2,0,0,1,0,0,1,1,"distraction(char1, ship) escape(char1)
",3.3768961429595947
2,0,0,2,1,1,0,2,pirate_base,1,1,0,0,1,1,0,0,treasure_place,2,1,1,1,0,0,1,0,ship,0,1,0,0,1,1,1,0,"travel(char1, ship) escape(char1)
",4.701668739318848
0,1,0,2,1,1,0,2,pirate_base,2,1,0,0,1,0,0,2,pirate_base,1,1,1,1,1,1,0,0,treasure_place,0,0,1,0,0,1,0,1,"travel(char1, ship) escape(char1)
",4.20763373374939
2,0,0,0,0,0,1,2,ship,0,1,1,0,1,0,1,2,pirate_base,1,0,1,0,0,0,1,2,ship,3,0,1,0,0,0,1,0,"escape_pirates_help(char1)
",5.723675012588501
1,1,0,0,1,1,1,2,treasure_place,0,0,1,1,0,1,0,2,ship,0,1,1,0,1,1,0,2,ship,2,0,0,1,1,1,1,0,"get_treasure(char1)
",6.095297574996948
1,0,0,0,1,1,1,0,treasure_place,3,1,1,0,0,0,0,2,ship,3,1,1,0,0,0,0,0,treasure_place,2,1,0,0,0,0,1,0,"travel(char1, ship) escape_pirates_help(char1)
",6.164173364639282
1,0,1,0,0,0,1,2,pirate_base,1,1,1,1,1,0,1,0,ship,2,1,0,1,1,0,0,0,pirate_base,2,1,0,0,0,0,0,0,"get_treasure(char1)
",4.74359393119812
1,1,2,2,1,1,1,2,pirate_base,1,0,0,0,0,1,1,0,treasure_place,2,0,1,0,0,0,1,2,ship,0,0,0,1,0,1,1,0,"travel(char1, ship) escape(char1)
",3.94978404045105
2,1,1,1,0,1,1,0,pirate_base,2,1,0,0,0,1,0,0,ship,0,0,0,1,0,1,1,0,treasure_place,0,1,1,1,0,1,0,0,"travel(char1, ship) escape(char1)
",3.613400459289551
1,0,1,2,1,1,1,0,treasure_place,3,1,1,1,0,0,1,2,ship,1,0,1,1,0,0,1,0,pirate_base,1,0,0,1,0,0,0,1,"travel(char1, ship) escape_pirates_help(char1)
",3.6240615844726562
1,1,1,0,0,0,1,2,pirate_base,1,0,1,0,1,0,0,0,ship,2,0,0,1,0,1,1,2,pirate_base,1,0,0,0,0,1,0,1,"take_treasure_char(char1, char3, pirate_base)
",2.4223477840423584
2,0,0,2,0,1,0,2,pirate_base,2,1,1,0,1,1,0,2,ship,1,0,1,1,0,0,1,0,ship,2,1,0,1,1,0,1,0,"take_treasure_pirates(char1)
",2.5543034076690674
1,0,1,2,1,0,1,2,treasure_place,1,1,0,0,1,0,0,0,pirate_base,1,0,0,0,1,0,1,2,pirate_base,2,1,0,0,1,1,1,1,"travel(char1, ship) escape(char1)
",2.339824676513672
2,0,2,0,1,1,1,0,ship,2,1,0,1,0,0,0,0,treasure_place,0,0,0,1,0,0,1,2,treasure_place,3,0,0,0,0,1,1,0,"escape(char1)
",3.2394497394561768
1,0,1,1,0,1,0,0,treasure_place,2,0,0,0,1,0,0,2,treasure_place,3,0,0,0,1,1,0,2,treasure_place,3,0,1,1,0,0,0,0,"travel(char1, ship) escape_pirates_help(char1)
",2.5452773571014404
1,1,2,1,0,1,1,0,ship,2,0,1,0,0,1,0,2,pirate_base,3,1,0,0,0,1,1,2,pirate_base,0,1,0,1,0,0,0,1,"escape_pirates_help(char1)
",3.1867921352386475
2,1,0,2,1,1,1,2,ship,2,1,1,0,1,1,1,0,ship,3,0,1,1,0,1,0,2,treasure_place,1,0,0,0,0,0,1,1,"escape_pirates_help(char1)
",4.211977243423462
2,0,0,1,0,0,0,2,treasure_place,3,0,1,0,1,1,1,2,ship,0,1,1,0,1,0,0,2,ship,2,0,1,0,0,0,1,1,"take_pirates_treasure(char1)
",3.8632588386535645
1,1,2,0,0,1,1,0,treasure_place,2,0,1,1,0,1,1,0,ship,1,0,0,0,0,1,0,0,pirate_base,3,1,0,0,1,1,1,1,"travel(char1, ship) escape(char1)
",4.314340353012085
2,0,2,1,1,1,0,2,treasure_place,3,0,1,0,0,0,1,2,pirate_base,2,1,1,1,1,0,1,2,ship,1,0,0,0,0,1,0,0,"travel(char1, ship) take_treasure_char(char1, char3, ship)
",5.3150599002838135
0,0,0,0,1,0,1,2,pirate_base,1,1,0,0,0,1,0,2,treasure_place,1,0,0,1,1,1,1,2,treasure_place,2,0,0,0,0,0,0,1,"travel(char1, ship) escape_pirates_help(char1)
",5.546372175216675
1,1,2,1,1,1,0,0,pirate_base,2,1,1,1,0,1,1,2,treasure_place,1,1,0,1,1,1,1,0,treasure_place,2,0,0,0,1,0,0,0,"get_access_pirates(char1) take_pirates_treasure(char1)
",8.272264957427979
1,1,0,1,1,0,1,0,pirate_base,0,1,1,1,1,1,0,0,pirate_base,3,1,1,1,0,0,1,0,treasure_place,0,0,0,1,0,1,0,1,"take_treasure_pirates(char1)
",6.437297821044922
0,1,0,1,1,0,1,0,treasure_place,1,1,1,1,0,1,1,2,pirate_base,0,1,1,1,0,1,1,2,ship,2,0,0,1,1,1,0,0,"get_treasure(char1)
",6.3345255851745605
1,1,1,2,1,1,0,2,treasure_place,1,0,1,0,0,1,1,2,treasure_place,3,0,0,1,0,1,1,0,pirate_base,1,1,0,1,0,1,0,0,"take_treasure_char(char1, char2, treasure_place)
",6.726334571838379
2,0,1,2,0,0,1,2,pirate_base,1,0,1,1,0,0,1,2,treasure_place,3,1,0,0,0,1,1,0,ship,1,0,1,0,1,0,0,0,"get_treasure(char1)
",4.147765159606934
1,0,2,0,0,1,1,0,treasure_place,3,1,0,0,1,1,1,0,ship,3,0,0,0,1,1,0,0,treasure_place,3,0,1,0,1,1,1,0,"travel(char1, ship) escape(char1)
",3.7832090854644775
1,1,0,0,0,1,1,2,treasure_place,2,0,1,0,1,0,0,0,pirate_base,0,0,1,0,0,1,1,0,pirate_base,0,1,0,1,1,0,0,1,"travel(char1, ship) escape_pirates_help(char1)
",3.2700889110565186
2,1,0,0,0,1,0,0,pirate_base,2,0,0,1,1,0,0,0,ship,1,0,1,0,0,0,0,0,treasure_place,2,0,1,1,0,0,1,0,"travel(char1, ship) escape_pirates_help(char1)
",2.5698258876800537
0,0,0,2,1,0,1,0,pirate_base,1,0,0,0,0,1,1,0,pirate_base,2,1,0,1,0,1,1,2,pirate_base,0,0,0,0,0,0,1,0,"travel(char1, ship) escape_pirates_help(char1)
",3.0999789237976074
2,1,0,0,1,1,0,2,ship,2,0,1,1,1,1,1,0,treasure_place,2,0,1,1,1,1,1,2,pirate_base,0,1,1,0,1,1,0,0,"travel(char1, pirate_base) give_pirates_treasure(char1) get_treasure(char1) take_treasure_pirates(char1)
",2.8967559337615967
0,1,0,1,1,1,0,0,ship,2,0,1,1,0,1,1,2,ship,3,0,0,1,1,1,1,0,treasure_place,1,1,1,1,0,0,0,1,"take_treasure_char(char1, char2, ship)
",3.0398824214935303
2,1,2,1,1,0,0,0,treasure_place,0,1,0,1,0,0,0,0,pirate_base,2,1,0,0,0,0,1,2,ship,1,0,1,1,1,0,1,1,"travel(char1, ship) escape_pirates_help(char1)
",3.1789438724517822
0,0,2,0,0,1,1,0,pirate_base,3,0,0,0,0,1,1,0,ship,1,1,0,1,0,0,0,2,ship,1,0,1,0,0,1,0,0,"travel(char1, ship) escape(char1)
",4.851046800613403
1,1,0,1,0,0,1,2,pirate_base,2,0,1,1,1,1,0,0,ship,0,1,0,0,0,0,1,2,pirate_base,2,0,0,0,0,0,1,0,"take_treasure_char(char1, char3, pirate_base)
",4.405852317810059
2,0,0,1,0,1,1,0,ship,0,1,0,1,1,0,1,2,ship,3,0,0,1,0,1,0,2,pirate_base,0,0,1,0,0,1,1,0,"escape(char1)
",4.439741134643555
2,1,0,0,1,0,0,0,ship,2,0,0,1,0,1,1,2,treasure_place,3,1,1,0,0,1,1,2,pirate_base,3,1,0,1,0,1,1,0,"escape(char1)
",4.5767316818237305
1,0,2,1,1,1,1,0,pirate_base,1,0,1,1,1,0,0,0,ship,2,0,0,1,0,0,0,2,pirate_base,3,1,0,0,0,1,0,0,"take_treasure_char(char1, char3, pirate_base)
",4.268113851547241
2,1,0,2,1,0,0,2,ship,1,1,1,0,1,0,0,0,pirate_base,1,1,1,1,0,0,0,0,ship,1,1,0,0,1,1,0,1,"take_pirates_treasure(char1)
",4.888066291809082
2,0,2,1,1,0,1,2,ship,2,0,0,1,0,0,0,0,pirate_base,3,0,0,1,1,1,0,0,pirate_base,2,0,1,1,0,1,1,1,"escape(char1)
",5.14882755279541
1,1,2,1,0,1,1,2,pirate_base,1,0,0,0,0,1,0,2,treasure_place,1,0,0,1,0,0,1,0,pirate_base,0,1,1,1,1,0,1,0,"travel(char1, ship) escape_pirates_help(char1)
",4.813219308853149
